deflatortype,Deflators,year
BI 2022,1.164340459,
GR 2010,1.16462805,
TV 2011,1.166049735,
UA 2011,1.166500595,
AF 2009,1.166775962,
NG 2007,1.167488212,
EG 2011,1.167632909,
SZ 2010,1.167689577,
TV 2022,1.168279701,
EG 2021,1.168345848,
SE 2014,1.16891242,
TM 2008,1.172274845,
KZ 2010,1.172856145,
FJ 2024,1.173248802,
SR 2022,1.173283904,
GE 2013,1.173364298,
CO 2010,1.173567743,
AM 2008,1.174686192,
ZM 2014,1.174689042,
OM 2013,1.175031344,
MX 2011,1.175112524,
KZ 2024,1.175336094,
RS 2008,1.176139809,
TD 2024,1.176459224,
PY 2014,1.176990735,
KE 2023,1.177104602,
GT 2024,1.177629768,
ES 2008,1.17818006,
GE 2011,1.178437819,
UZ 2008,1.178692305,
TR 2021,1.179013686,
TN 2005,1.179236669,
MX 2013,1.180801212,
UG 2024,1.18095718,
CF 2024,1.181181796,
SE 2024,1.181328962,
AR 2015,1.181537865,
TJ 2009,1.181568579,
OM 2008,1.181804452,
UA 2021,1.181848444,
ZA 2012,1.182964541,
DZ 2010,1.183008947,
CY 2008,1.18317464,
GW 2024,1.18453383,
ZW 2024,1.184664077,
KI 2013,1.184820461,
CA 2013,1.1849338,
NR 2010,1.185212634,
VE 2000,1.185555288,
AL 2023,1.185903228,
KG 2013,1.186075685,
BG 2024,1.186135898,
CA 2024,1.186246247,
TW 2024,1.186540893,
SL 2012,1.187317064,
NP 2024,1.187974781,
TR 2017,1.188019359,
MZ 2001,1.188072214,
GE 2024,1.18857039,
BV 2008,1.18865246,
NO 2008,1.18865246,
SJ 2008,1.18865246,
EG 2020,1.188690627,
MY 2011,1.188721772,
MN 2024,1.190448663,
EE 2024,1.19142303,
MY 2012,1.191441826,
TG 2024,1.191603513,
MO 2024,1.191604747,
UA 2012,1.191610885,
SE 2011,1.1920732,
ZA 2010,1.192301431,
NG 2020,1.192341686,
BO 2023,1.19266539,
JP 2009,1.19306501,
QA 2012,1.193296445,
SD 2005,1.193598905,
CK 2024,1.193870573,
NZ 2024,1.193870573,
NU 2024,1.193870573,
TK 2024,1.193870573,
AO 2008,1.19427701,
RO 2024,1.194451676,
HU 2024,1.194987561,
UG 2014,1.195771065,
VE 2001,1.196644585,
AZ 2007,1.197026513,
TV 2023,1.197039853,
GE 2012,1.197540104,
PL 2023,1.197819382,
ID 2012,1.197972034,
MM 2013,1.198255408,
CA 2011,1.19858296,
GA 2014,1.199050404,
IR 2021,1.199540922,
MM 2014,1.200054905,
ZM 2008,1.200606996,
SR 2023,1.200614289,
CA 2012,1.20084396,
MX 2014,1.201701995,
LY 2008,1.201873369,
AF 2011,1.202971044,
JP 2022,1.203676866,
RS 2024,1.204325419,
QA 2014,1.205028241,
TL 2004,1.206789792,
KE 2024,1.207358703,
GA 2010,1.207577994,
SB 2023,1.207664362,
BN 2014,1.209355327,
SE 2013,1.21033137,
TN 2004,1.210465004,
ZM 2011,1.211235815,
SZ 2012,1.211304044,
QA 2013,1.212434369,
AU 2013,1.21268146,
CX 2013,1.21268146,
CC 2013,1.21268146,
HM 2013,1.21268146,
NF 2013,1.21268146,
TD 2013,1.213104237,
IQ 2014,1.213149452,
LY 2021,1.213700084,
TN 2006,1.213846632,
GR 2009,1.21392222,
UZ 2020,1.214454258,
QA 2011,1.214897095,
TR 2022,1.215678046,
SR 2009,1.216578541,
TM 2021,1.216630517,
TV 2024,1.218004356,
GH 2013,1.218334494,
MZ 2010,1.220419885,
MW 2008,1.221637687,
SZ 2011,1.221756741,
PY 2013,1.222481851,
UZ 2017,1.223752194,
MM 2010,1.22382995,
GR 2008,1.22394134,
AF 2010,1.225246701,
GA 2013,1.225622615,
BV 2014,1.2264937,
NO 2014,1.2264937,
SJ 2014,1.2264937,
AF 2013,1.226882753,
SR 2024,1.227113518,
AL 2024,1.228418541,
AI 2007,1.2307433,
BM 2007,1.2307433,
IO 2007,1.2307433,
KY 2007,1.2307433,
FK 2007,1.2307433,
GI 2007,1.2307433,
GG 2007,1.2307433,
IM 2007,1.2307433,
JE 2007,1.2307433,
MS 2007,1.2307433,
PN 2007,1.2307433,
SH 2007,1.2307433,
GS 2007,1.2307433,
TC 2007,1.2307433,
GB 2007,1.2307433,
VG 2007,1.2307433,
GR 2011,1.23105741,
ST 2021,1.23152743,
VE 2017,1.231869002,
UZ 2009,1.232535801,
TD 2014,1.23386271,
TD 2010,1.235385835,
BI 2023,1.235538018,
IR 2022,1.236354542,
SR 2015,1.236672496,
TL 2005,1.237002736,
KI 2011,1.237236526,
ID 2011,1.237379499,
UA 2013,1.239689018,
ER 2021,1.240910355,
TD 2011,1.24095393,
TR 2016,1.241722462,
KW 2013,1.2419052,
TR 2023,1.241917954,
GQ 2013,1.242204164,
BR 2014,1.245108155,
JP 2010,1.24566685,
MZ 2015,1.245864374,
RU 2014,1.24662578,
ZM 2012,1.247320474,
UA 2022,1.247692453,
MR 2012,1.248503205,
BY 2013,1.250158137,
OM 2012,1.250528135,
NG 2010,1.251842687,
GM 2008,1.251923099,
BO 2024,1.25228332,
BN 2013,1.252557362,
LS 2011,1.252756917,
VE 2004,1.253988707,
SB 2024,1.256633877,
MZ 2000,1.257152077,
PG 2013,1.25846129,
GA 2012,1.259232663,
TD 2012,1.261518423,
PL 2024,1.261975667,
AZ 2010,1.262616611,
GA 2008,1.262785885,
PL 2008,1.26322157,
JP 2023,1.264146445,
MN 2013,1.265444867,
IQ 2011,1.266181156,
NG 2015,1.267450114,
IR 2010,1.267451386,
AR 2017,1.269249727,
TM 2022,1.26974437,
TR 2024,1.270585043,
MR 2013,1.272282106,
TJ 2015,1.272995006,
IR 2023,1.273202093,
ZM 2013,1.274795111,
KI 2012,1.275042938,
ST 2022,1.276974333,
MM 2012,1.279036206,
TL 2014,1.280410595,
SR 2011,1.281405007,
TN 2013,1.282185018,
UZ 2021,1.28237425,
AO 2011,1.282571378,
BY 2008,1.282861205,
TN 2014,1.283567528,
GQ 2014,1.283590016,
ZA 2011,1.283736769,
KW 2011,1.28387454,
CO 2014,1.284340256,
AU 2012,1.28479326,
CX 2012,1.28479326,
CC 2012,1.28479326,
HM 2012,1.28479326,
NF 2012,1.28479326,
TJ 2010,1.2886532,
TD 2008,1.288727635,
AU 2011,1.28873957,
CX 2011,1.28873957,
CC 2011,1.28873957,
HM 2011,1.28873957,
NF 2011,1.28873957,
TN 2010,1.28939359,
MR 2011,1.291013586,
BR 2013,1.29130143,
BY 2014,1.291585759,
BV 2012,1.29233833,
NO 2012,1.29233833,
SJ 2012,1.29233833,
NG 2021,1.292834216,
TN 2011,1.295423593,
MZ 2004,1.296022729,
BV 2011,1.29745819,
NO 2011,1.29745819,
SJ 2011,1.29745819,
TN 2012,1.298645622,
TR 2005,1.298922904,
CG 2014,1.299394332,
TL 2010,1.303118098,
IQ 2013,1.305289311,
TN 2007,1.305326683,
DZ 2008,1.305548094,
NG 2011,1.308893749,
IR 2001,1.309677379,
TN 2009,1.310659663,
BV 2013,1.31113361,
NO 2013,1.31113361,
SJ 2013,1.31113361,
TR 2015,1.31130647,
BI 2024,1.311651996,
BR 2012,1.312054836,
TR 2006,1.312928772,
UA 2023,1.314172757,
BR 2010,1.31438112,
CO 2011,1.314737173,
QA 2008,1.314991328,
ST 2023,1.317070637,
ST 2024,1.318419404,
IR 2024,1.319154965,
PG 2012,1.319189545,
MW 2009,1.320520964,
TJ 2008,1.321602455,
TL 2015,1.322339645,
PG 2014,1.323224491,
KW 2012,1.323503186,
TM 2023,1.326344489,
CG 2010,1.329049826,
JP 2024,1.330013087,
BN 2012,1.330681858,
SR 2010,1.331219708,
TL 2006,1.334064035,
SL 2013,1.334080211,
CG 2013,1.335419721,
JP 2012,1.33650719,
TM 2011,1.338105335,
NG 2008,1.339329437,
BN 2011,1.342603521,
CO 2013,1.345653134,
AF 2012,1.345699609,
CG 2012,1.346022436,
MZ 2005,1.346859449,
JP 2011,1.34856835,
UZ 2022,1.349370346,
TR 2009,1.350320394,
MM 2011,1.351443969,
VE 2005,1.354011066,
CO 2012,1.356829246,
SR 2014,1.357211815,
MZ 2006,1.357593978,
EG 2012,1.358245731,
LY 2022,1.358427816,
VE 2014,1.359730395,
SR 2012,1.363269084,
RU 2011,1.367065065,
KZ 2014,1.37019105,
MW 2010,1.370320393,
SR 2013,1.371740405,
EG 2013,1.372485242,
GQ 2012,1.372877714,
MN 2011,1.379278184,
ER 2022,1.379446254,
NR 2008,1.381471635,
IQ 2012,1.381751999,
UA 2024,1.382103966,
DZ 2014,1.384669593,
TM 2024,1.38619086,
MN 2012,1.388658614,
NG 2012,1.391469123,
MZ 2009,1.392508481,
GQ 2011,1.39319119,
DZ 2013,1.396450382,
AO 2013,1.396556398,
TJ 2011,1.398572048,
NG 2022,1.401874999,
GQ 2008,1.402611263,
TM 2012,1.40329642,
TM 2013,1.407969807,
MZ 2007,1.409836314,
AZ 2008,1.410256192,
TN 2008,1.410269715,
RU 2012,1.412022988,
RU 2013,1.415158893,
DZ 2011,1.416814288,
AO 2014,1.418251034,
TM 2014,1.418677871,
AO 2012,1.41986254,
EG 2014,1.421989266,
KZ 2011,1.422199247,
SS 2012,1.426299286,
GA 2011,1.428248283,
UZ 2023,1.428491881,
KZ 2012,1.429882853,
IR 2011,1.43446304,
DZ 2012,1.439166887,
EG 2016,1.442535266,
BR 2011,1.447769608,
CG 2011,1.468159869,
MW 2011,1.474582796,
TL 2008,1.47795539,
MZ 2014,1.486105688,
MZ 2011,1.486532394,
MZ 1999,1.488876163,
CG 2008,1.489210698,
NG 2013,1.496549309,
TR 2014,1.498372751,
TR 2007,1.499302737,
SD 2006,1.499679148,
AZ 2011,1.50211833,
NR 2014,1.5032056,
EG 2015,1.504563991,
UZ 2024,1.510249421,
NG 2023,1.518397397,
VE 2006,1.520667102,
VE 2013,1.521107447,
MZ 2013,1.52303682,
TJ 2012,1.523865088,
IR 2000,1.531999747,
LY 2023,1.533643518,
ER 2023,1.533911338,
NR 2011,1.540779062,
NG 2014,1.548795783,
KZ 2013,1.552233268,
TJ 2013,1.569184005,
MZ 2012,1.57357919,
TJ 2014,1.575908034,
MZ 2008,1.578745904,
UZ 2010,1.580555349,
TL 2013,1.588037688,
TR 2012,1.593689478,
AZ 2014,1.609584421,
AZ 2012,1.612490052,
TR 2008,1.614578692,
VE 2009,1.615759854,
NG 2024,1.64191505,
TR 2013,1.65413102,
AZ 2013,1.679177804,
SD 2009,1.681570851,
TR 2011,1.686803528,
TR 2010,1.696715904,
ER 2024,1.705681549,
VE 2007,1.729289675,
LY 2024,1.744629683,
SD 2007,1.745821345,
UZ 2011,1.778495417,
UZ 2016,1.794730355,
UZ 2012,1.857700261,
SD 2008,1.859709561,
TL 2011,1.870237656,
NR 2013,1.873127635,
UZ 2013,1.876061297,
UZ 2015,1.930008877,
UZ 2014,1.937431164,
TL 2012,1.970737235,
NR 2012,1.970919797,
VE 2016,1.984002446,
SD 2011,1.994040138,
SD 2010,2.01133319,
SD 2012,2.058184208,
VE 2010,2.07008115,
VE 2008,2.077005452,
VE 2015,2.156045773,
SD 2013,2.165930627,
SS 2011,2.175590622,
VE 2012,2.271948388,
SD 2014,2.365113322,
VE 2011,2.385476382,
SS 2015,2.497096182,
SD 2016,2.553995672,
SD 2015,2.712479849,
LY 2012,2.783580227,
SS 2014,3.108027836,
SD 2017,3.141224591,
SS 2013,3.977536047,
2012,1.04247023,
2000,0.71282483,
2013,1.05118293,
2001,0.67649705,
2002,0.70074187,
2011,1.0664899,
2010,1.00490133,
2014,1.05530364,
2009,0.99581882,
2015,0.95018422,
2008,1.02981169,
2003,0.79308613,
2006,0.9110158,
2016,0.943167,
2007,0.98246641,
1999,0.73789686,
2017,0.95962633,
2005,0.88366629,
2018,1.0,
2004,0.86141765,
2019,0.98099989,
2020,1.031165586,
2021,1.057387742,
2022,1.085709676,
1986,0.49142544,
 2012,,2012
 2000,,2000
 2013,,2013
 2001,,2001
 2002,,2002
 2011,,2011
 2017,,2017
 2010,,2010
 2018,,2018
 2009,,2009
 2008,,2008
 2014,,2014
 2003,,2003
 2006,,2006
 2015,,2015
 2007,,2007
 2016,,2016
 1999,,1999
 2005,,2005
 2004,,2004
 NA,,
 2019,,2019
 2020,,2020
 2021,,2021
 2022,,2022
 1986,,1986
 2019 | 2018 | 2017 | 2016 | 2020,,2019 | 2018 | 2017 | 2016 | 2020
 2021 | 2022 | 2020 | 2019,,
 2024 | 2023 | 2022 | 2021 | 2020,,
 2022 | 2020 | 2021 | 2019 | 2018,,2022 | 2020 | 2021 | 2019 | 2018
 2022 | 2021 | 2019 | 2020,,
 2020 | 2019 | 2018 | 2021,,2020 | 2019 | 2018 | 2021
 2020 | 2021 | 2022 | 2023,,2020 | 2021 | 2022 | 2023
 2023 | 2021 | 2022 | 2019 | 2020,,2023 | 2021 | 2022 | 2019 | 2020
 2017 | 2019 | 2020 | 2018,,2017 | 2019 | 2020 | 2018
 2021 | 2017 | 2018 | 2019 | 2020,,2021 | 2017 | 2018 | 2019 | 2020
 2022 | 2021 | 2018 | 2019 | 2020,,2022 | 2021 | 2018 | 2019 | 2020
 2022 | 2019 | 2020 | 2021,,2022 | 2019 | 2020 | 2021
 2019 | 2020 | 2022 | 2021,,2019 | 2020 | 2022 | 2021
 2021 | 2020 | 2019 | 2022,,2021 | 2020 | 2019 | 2022
 2022 | 2021,,2022 | 2021
 2023 | 2022 | 2021,,2023 | 2022 | 2021
 2021 | 2020 | 2018 | 2019 | 2022,,2021 | 2020 | 2018 | 2019 | 2022
 2016 | 2018 | 2017,,2016 | 2018 | 2017
 2022 | 2021 | 2020 | 2018 | 2019,,2022 | 2021 | 2020 | 2018 | 2019
 2020 | 2019 | 2021 | 2022,,2020 | 2019 | 2021 | 2022
 2021 | 2019 | 2022 | 2020,,2021 | 2019 | 2022 | 2020
 2016 | 2015 | 2017,,2016 | 2015 | 2017
 2018 | 2019 | 2017,,2018 | 2019 | 2017
 2023 | 2019 | 2020 | 2021 | 2022,,
 2024 | 2023 | 2022 | 2021,,2024 | 2023 | 2022 | 2021
 2022 | 2020 | 2021,,2022 | 2020 | 2021
 2018 | 2020 | 2019 | 2021,,2018 | 2020 | 2019 | 2021
 2024,,2024
 2023,,2023
 2022 | 2021 | 2020 | 2019 | 2023,,2022 | 2021 | 2020 | 2019 | 2023
 2018 | 2020 | 2016 | 2017 | 2019,,2018 | 2020 | 2016 | 2017 | 2019
 2021 | 2017 | 2019 | 2020 | 2018,,2021 | 2017 | 2019 | 2020 | 2018
 2019 | 2017 | 2018,,2019 | 2017 | 2018
 2018 | 2019 | 2020 | 2017,,2018 | 2019 | 2020 | 2017
 2017 | 2015 | 2013 | 2018 | 2016 | 2014,,2017 | 2015 | 2013 | 2018 | 2016 | 2014
 2023 | 2022 | 2019 | 2020 | 2021,,2023 | 2022 | 2019 | 2020 | 2021
 2021 | 2022 | 2023,,2021 | 2022 | 2023
 2022 | 2020 | 2021 | 2019,,2022 | 2020 | 2021 | 2019
 2023 | 2020 | 2021 | 2022,,2023 | 2020 | 2021 | 2022
 2023 | 2022 | 2020 | 2021,,2023 | 2022 | 2020 | 2021
 2019 | 2020 | 2018 | 2017,,2019 | 2020 | 2018 | 2017
 2018 | 2019 | 2021 | 2020 | 2022,,2018 | 2019 | 2021 | 2020 | 2022
 2017 | 2016 | 2019 | 2018,,2017 | 2016 | 2019 | 2018
 2021 | 2022 | 2023 | 2024,,2021 | 2022 | 2023 | 2024
